tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104N05700,153,11.682,6.332,"{1,6,12,16,29}",1764,25704,134.492,288.240,"{28,41,50,73,1893}",,0.327,42.4622,-78.9414,Cattaraugus,W Main St
104N05768,366,99.680,30.992,"{10,65,115,122,138}",36483,61488,308.161,418.587,"{175,270,286,309,24461}",8826,4.223,42.0233,-78.6294,Cattaraugus,US-219
104N05769,366,37.620,14.180,"{2,24,42,48,64}",13769,61488,38.875,75.475,"{17,25,30,38,1945}",8826,0.336,42.0835,-78.6348,Cattaraugus,US-219
104N05770,366,135.601,21.005,"{45,124,144,151,162}",49630,61488,435.081,637.370,"{304,387,402,422,41002}",10310,7.079,42.0875,-78.6311,Cattaraugus,US-219
104N05770,366,135.601,21.005,"{45,124,144,151,162}",49630,61488,435.081,637.370,"{304,387,402,422,41002}",10310,7.079,42.0875,-78.6311,Cattaraugus,US-219
104N05772,366,58.579,21.445,"{5,37,67,74,96}",21440,61488,376.210,998.679,"{101,169,200,243,11040}",6731,1.906,42.1584,-78.6951,Cattaraugus,US-219
104N05773,366,57.680,20.968,"{6,36,65,73,92}",21111,61488,237.610,644.837,"{96,140,153,180,10416}",5762,1.798,42.1946,-78.6583,Cattaraugus,US-219
104N05774,366,89.544,28.149,"{6,61,103,110,132}",32773,61488,608.979,1277.304,"{263,390,442,529,27839}",5807,4.806,42.2144,-78.6366,Cattaraugus,US-219
104N05775,366,69.148,22.350,"{6,52,78,85,111}",25308,61488,251.250,506.070,"{64,118,141,189,5777}",7388,0.997,42.2751,-78.6728,Cattaraugus,E Washington St
104N05776,366,69.546,23.402,"{4,47,78,87,111}",25454,61488,379.606,1004.110,"{164,207,223,267,18184}",4766,3.139,42.285,-78.6591,Cattaraugus,US-219
104N05777,366,35.617,13.012,"{3,24,39,45,68}",13036,61488,51.660,44.828,"{36,46,48,51,4186}",4766,0.723,42.3248,-78.6712,Cattaraugus,US-219
104N05778,366,48.052,17.530,"{3,30,55,60,80}",17587,61488,97.341,69.985,"{65,86,91,98,8150}",4766,1.407,42.3335,-78.666,Cattaraugus,US-219
104N05779,366,45.448,16.387,"{3,31,51,57,80}",16634,61488,88.297,112.463,"{53,72,78,90,6512}",4766,1.124,42.3493,-78.6499,Cattaraugus,US-219
104N05780,366,62.574,21.850,"{3,41,71,78,96}",22902,61488,189.200,206.550,"{129,168,177,189,15089}",4766,2.605,42.3638,-78.6559,Cattaraugus,US-219
104N05781,366,39.738,14.510,"{4,26,44,50,73}",14544,61488,65.605,69.040,"{43,58,62,65,4680}",6598,0.808,42.4085,-78.689,Cattaraugus,US-219
104N05782,366,59.587,21.388,"{3,39,68,75,100}",21809,61488,141.910,208.744,"{93,122,128,136,11014}",8430,1.902,42.4196,-78.6936,Cattaraugus,US-219
104N05783,366,52.669,19.162,"{3,35,60,67,83}",19277,61488,92.932,91.219,"{46,66,76,95,5415}",8430,0.935,42.4465,-78.6993,Cattaraugus,US-219
104N05813,153,40.941,17.632,"{1,30,44,54,75}",6264,25704,950.815,2551.316,"{315,436,524,685,35635}",,6.152,42.2412,-78.7625,Cattaraugus,RT-242
104N05817,366,69.148,22.350,"{6,52,78,85,111}",25308,61488,251.250,506.070,"{64,118,141,189,5777}",7388,0.997,42.2751,-78.6728,Cattaraugus,RT-242
104N05818,366,18.712,9.603,"{1,12,19,25,59}",6811,61488,414.442,1077.543,"{187,245,268,319,21348}",2023,3.685,42.285,-78.6591,Cattaraugus,RT-242
104N05819,153,17.559,8.975,"{1,10,18,24,43}",2669,25704,464.510,1082.390,"{218,297,326,408,26952}",,4.653,42.3504,-78.549,Cattaraugus,RT-242
104N05879,366,46.637,21.034,"{5,25,53,64,87}",17069,61488,334.903,552.911,"{45,157,202,285,4853}",7328,0.838,42.0775,-78.4298,Cattaraugus,Union St
104N05880,366,39.787,20.307,"{2,16,47,55,76}",14562,61488,665.899,2046.828,"{182,294,328,424,25447}",6080,4.393,42.0978,-78.4258,Cattaraugus,N Union St Ext
104N05881,366,50.555,23.127,"{3,24,59,68,97}",18503,61488,367.100,928.796,"{195,253,271,306,22528}",4551,3.889,42.1746,-78.383,Cattaraugus,RT-16
104N05935,366,29.112,10.691,"{6,20,32,37,51}",10655,61488,131.036,241.395,"{55,82,91,109,4037}",7887,0.697,42.1584,-78.6951,Cattaraugus,Wildwood Ave
104N05936,366,60.910,23.582,"{2,37,70,78,107}",22293,61488,461.222,831.753,"{274,365,391,433,32504}",5175,5.612,42.0969,-78.6275,Cattaraugus,RT-417
104N05937,366,21.479,12.918,"{1,12,21,29,65}",7754,61488,963.784,2567.676,"{318,461,514,684,37158}",4305,6.415,42.0982,-78.5115,Cattaraugus,RT-417
104N05938,366,34.784,14.965,"{3,23,37,46,73}",12731,61488,309.780,614.285,"{57,108,136,214,4399}",14069,0.760,42.0775,-78.4298,Cattaraugus,State St
104N05939,153,44.634,18.844,"{2,28,50,58,95}",6829,25704,751.357,2033.574,"{201,318,347,414,19063}",,3.291,42.036,-78.3385,Cattaraugus,S Main St
104N05940,153,22.007,9.621,"{1,13,25,30,41}",3367,25704,157.836,355.623,"{51,86,93,106,4574}",,0.790,42.0249,-78.3373,Cattaraugus,RT-417
