tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120P16097,366,13.399,4.829,"{2,10,13,17,31}",4904,61488,3.902,5.318,"{1,3,3,4,132}",9600,0.023,40.7868,-73.8072,Queens,Cross Island Pky
120P16098,366,91.656,26.457,"{18,76,102,111,133}",33546,61488,157.659,279.331,"{20,71,96,141,2682}",9600,0.463,40.7882,-73.8159,Queens,Cross Island Pky
120P16099,366,13.266,5.696,"{1,9,13,17,36}",4842,61488,9.356,16.340,"{2,5,6,8,201}",9600,0.035,40.7883,-73.8161,Queens,Cross Island Pky
120P16100,366,33.710,14.886,"{7,23,32,43,85}",12338,61488,102.085,215.040,"{18,46,58,79,2374}",5920,0.410,40.7909,-73.8224,Queens,Cross Island Pky
120P16160,366,98.749,24.447,"{28,85,109,116,135}",36142,61488,493.016,793.315,"{89,226,293,431,7335}",38563,1.266,40.7293,-73.8715,Queens,Eliot Ave
120P16161,366,82.016,23.312,"{15,67,89,98,134}",30018,61488,156.066,207.839,"{13,76,108,163,1682}",7562,0.290,40.732,-73.8688,Queens,Eliot Ave/Horace Harding Expy S
120P16228,366,128.096,34.857,"{29,108,146,152,161}",46883,61488,373.841,500.042,"{58,193,263,381,5786}",12937,0.999,40.7226,-73.9015,Queens,Flushing Ave
120P16231,366,118.093,32.946,"{24,98,135,141,154}",43222,61488,198.024,288.038,"{26,103,134,187,3306}",18608,0.571,40.7211,-73.7594,Queens,Francis Lewis Blvd
120P16232,366,87.560,26.784,"{17,68,100,107,126}",32047,61488,207.869,428.160,"{38,89,111,157,4105}",18011,0.709,40.7247,-73.7647,Queens,Francis Lewis Blvd
120P16233,366,44.910,18.703,"{6,27,52,59,86}",16437,61488,87.247,154.519,"{12,29,44,88,1402}",16423,0.242,40.7317,-73.77,Queens,Francis Lewis Blvd
120P16234,366,79.320,25.632,"{8,59,89,98,121}",29031,61488,318.754,596.389,"{49,115,158,274,5293}",12412,0.914,40.743,-73.7755,Queens,Francis Lewis Blvd
120P16235,366,78.311,24.765,"{13,60,88,97,117}",28662,61488,357.445,673.532,"{68,143,182,275,5835}",14731,1.007,40.7571,-73.7829,Queens,Francis Lewis Blvd
120P16236,366,55.981,19.814,"{7,39,63,71,95}",20489,61488,246.092,465.559,"{41,86,111,173,3286}",15264,0.567,40.7642,-73.788,Queens,Francis Lewis Blvd
