tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104N07551,366,30.596,14.695,"{1,18,32,41,71}",11198,61488,537.651,789.502,"{334,428,454,505,39759}",2166,6.864,44.2871,-74.6546,St Lawrence,RT-3
104N07552,366,18.268,9.250,"{1,11,19,25,49}",6686,61488,184.375,384.349,"{92,141,148,161,13662}",2166,2.359,44.2337,-74.5776,St Lawrence,RT-3
104N07553,366,3.159,2.017,"{1,2,3,4,11}",1033,61488,11.171,20.401,"{5,7,7,8,341}",2166,0.118,44.2434,-74.5377,St Lawrence,RT-3
104N07558,366,23.137,11.170,"{1,14,24,31,52}",8468,61488,414.311,655.056,"{228,324,346,387,29763}",2146,5.138,44.1733,-75.2962,St Lawrence,RT-3
104N07559,365,21.594,13.257,"{1,11,20,30,70}",7709,61320,558.667,978.438,"{320,406,428,513,39535}",1185,6.825,44.1477,-74.9276,St Lawrence,RT-3
104N07562,366,5.760,3.289,"{1,3,5,8,23}",2039,61488,42.143,69.674,"{24,30,32,38,3001}",1804,0.518,44.1164,-74.5377,St Lawrence,RT-30
104N07563,366,1.707,0.994,"{1,1,1,2,7}",350,61488,2.266,0.638,"{1,2,2,2,5}",1658,0.032,44.1236,-74.5389,St Lawrence,RT-30
104N07797,366,13.947,8.070,"{1,7,14,19,44}",4993,61488,589.845,1125.595,"{301,405,427,476,38881}",,6.712,44.3097,-75.2687,St Lawrence,RT-58
104N07798,366,36.715,19.323,"{1,20,38,49,106}",13401,61488,729.396,1776.540,"{282,398,459,630,35306}",4933,6.095,44.277,-75.3879,St Lawrence,RT-58
104N07799,153,12.229,12.148,"{1,3,8,16,58}",1712,25704,1224.283,2220.417,"{419,615,874,1137,45474}",,7.851,44.3974,-75.5698,St Lawrence,RT-58
