tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120P12232,366,4.674,3.977,"{1,2,4,6,27}",1519,61488,516.230,1706.145,"{129,177,226,322,14475}",1261,2.499,42.4709,-75.3276,Otsego,Marion Ave
120P12233,366,6.560,4.295,"{1,3,6,9,30}",2178,61488,223.866,601.774,"{59,93,118,154,6612}",1533,1.142,42.5574,-75.2274,Otsego,RT-51
120P12234,153,8.732,5.660,"{1,5,8,11,30}",1205,25704,362.627,1207.266,"{133,183,201,265,16566}",,2.860,42.5891,-75.1969,Otsego,RT-51
120P12240,153,8.917,6.016,"{1,4,8,12,33}",1293,25704,430.173,442.493,"{203,298,341,477,8761}",,4.033,42.8621,-75.1915,Otsego,RT-51
120P12247,364,1.515,0.837,"{1,1,1,2,5}",303,61152,3.749,0.928,"{2,3,4,4,8}",1914,0.031,42.6259,-75.3273,Otsego,RT-80
120P12248,366,3.854,2.567,"{1,2,3,5,19}",1241,61488,48.258,131.522,"{16,23,25,31,1428}",1914,0.246,42.627,-75.3225,Otsego,RT-80
120P12249,153,14.046,7.615,"{1,8,14,19,32}",2121,25704,443.177,1376.072,"{191,252,282,349,20581}",,3.553,42.6484,-75.2641,Otsego,RT-80
120P12251,153,17.412,10.401,"{1,11,17,21,55}",2577,25704,334.140,723.161,"{117,171,193,272,14702}",,2.538,42.723,-75.1255,Otsego,RT-80
120P12252,153,21.573,10.827,"{1,15,23,28,50}",3236,25704,506.036,1425.738,"{194,266,303,415,23668}",,4.086,42.7323,-75.0491,Otsego,RT-80
120P12253,153,30.974,13.112,"{2,18,35,40,58}",4739,25704,267.338,766.608,"{116,160,177,207,12437}",,2.147,42.7184,-74.9833,Otsego,RT-80
120P12254,153,48.392,19.304,"{1,37,52,61,90}",7404,25704,2587.291,5945.717,"{488,740,977,1529,46886}",,8.094,42.8046,-74.9025,Otsego,RT-80
120P12255,366,10.053,5.267,"{1,6,10,14,28}",3609,61488,206.323,505.181,"{89,121,133,152,9400}",1915,1.623,42.8229,-74.8878,Otsego,RT-80
120P12256,366,10.390,6.651,"{1,5,9,14,38}",3761,61488,574.653,1228.302,"{233,322,370,498,25392}",774,4.384,42.8913,-74.8366,Otsego,RT-80
120P12261,366,3.673,2.168,"{1,2,3,5,12}",1234,61488,8.470,6.775,"{4,6,7,9,142}",7455,0.049,42.4393,-75.098,Otsego,RT-205
120P12262,366,33.393,15.353,"{2,20,36,44,78}",12222,61488,462.357,916.745,"{225,310,330,378,27236}",3610,4.702,42.5322,-75.0802,Otsego,RT-205
120P12263,153,23.204,11.435,"{2,13,25,31,60}",3527,25704,373.926,935.879,"{174,242,268,315,20919}",,3.611,42.5784,-75.058,Otsego,RT-205
120P12264,153,21.196,9.896,"{1,12,23,28,46}",3243,25704,270.733,110.324,"{176,229,244,275,4123}",,3.559,42.628,-75.0537,Otsego,RT-205
120P12265,153,20.967,9.426,"{2,13,23,27,47}",3208,25704,379.434,1232.504,"{107,157,179,231,13179}",,2.275,42.6599,-75.0489,Otsego,RT-205
120P12314,366,9.232,7.163,"{1,4,8,12,50}",3268,61488,515.270,1389.793,"{163,247,279,416,21841}",1318,3.771,42.6235,-74.6717,Otsego,Main St
120P12315,153,15.053,8.660,"{1,8,14,20,44}",2288,25704,644.063,1364.980,"{187,258,310,479,21560}",,3.722,42.5959,-74.731,Otsego,Main St
120P12316,366,13.165,6.733,"{1,8,12,16,53}",4792,61488,288.682,541.843,"{80,123,149,199,6174}",3341,1.066,42.5915,-74.7505,Otsego,Main St
120P12317,366,14.843,10.322,"{1,8,14,19,81}",5388,61488,682.481,1927.941,"{228,304,356,492,26178}",2476,4.519,42.5508,-74.8141,Otsego,Main St
120P12318,366,10.584,5.867,"{1,6,10,14,36}",3821,61488,213.483,467.013,"{48,94,111,142,4555}",1388,0.786,42.5476,-74.8288,Otsego,Main St
120P12319,153,7.610,4.998,"{1,4,6,10,28}",1111,25704,200.012,441.575,"{82,106,122,162,8770}",,1.514,42.5407,-74.8567,Otsego,RT-7
120P12320,153,12.301,6.820,"{1,7,13,16,38}",1796,25704,270.530,636.556,"{116,159,179,218,12861}",,2.220,42.5336,-74.8984,Otsego,RT-7
120P12321,366,113.503,18.882,"{45,102,121,127,143}",41542,61488,625.389,1030.114,"{162,336,422,588,13086}",10350,2.259,42.4556,-75.0965,Otsego,Oneida St
120P13683,366,20.407,8.315,"{3,14,22,27,42}",7469,61488,82.218,90.077,"{55,70,74,80,6274}",3248,1.083,42.876,-75.2324,Otsego,US-20
120P13684,366,11.694,5.061,"{1,8,12,15,27}",4280,61488,43.079,48.541,"{27,34,36,40,1491}",3248,0.515,42.8776,-75.2412,Otsego,US-20
