tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104N07664,366,27.167,13.530,"{1,14,31,37,62}",9943,61488,318.382,886.452,"{93,138,169,218,10364}",8407,1.789,42.8807,-78.263,Genesee,Alexander Rd
104N07665,366,20.189,10.068,"{1,11,22,28,41}",7389,61488,148.305,339.436,"{82,114,120,128,10637}",4780,1.836,42.9292,-78.2417,Genesee,Alexander Rd
104N07666,366,57.508,23.819,"{7,35,65,75,107}",21048,61488,965.728,2154.719,"{194,320,503,905,22635}",7810,3.908,42.9541,-78.2291,Genesee,Alexander Rd
104N07667,153,40.235,17.156,"{1,24,47,52,73}",6156,25704,129.825,257.199,"{79,101,107,118,9093}",,1.570,43.0445,-78.1923,Genesee,Oak Orchard Rd
104N07668,153,37.288,15.079,"{4,23,42,49,62}",5705,25704,187.114,470.137,"{64,103,113,126,5780}",,0.998,43.0669,-78.189,Genesee,RT-98
104N07669,153,29.281,12.604,"{2,18,34,39,55}",4480,25704,145.854,370.582,"{62,87,102,137,7662}",,1.323,43.0812,-78.1865,Genesee,Main St
104N07745,366,33.557,15.468,"{2,19,37,45,62}",12282,61488,554.479,1321.782,"{230,306,351,454,25868}",2638,4.466,42.8381,-78.3986,Genesee,Alleghany Rd
104N07746,366,36.934,15.014,"{3,26,39,47,73}",13481,61488,102.775,200.504,"{62,79,86,95,6863}",4897,1.185,42.9233,-78.3897,Genesee,S Alleghany St
104N07747,366,44.169,17.049,"{3,32,49,57,80}",16166,61488,178.630,376.706,"{79,107,122,149,8735}",4897,1.508,42.9395,-78.3966,Genesee,S Alleghany St
104N07748,366,45.727,17.885,"{2,31,50,60,79}",16736,61488,97.682,201.665,"{43,71,78,89,5822}",6215,1.005,42.9785,-78.406,Genesee,S Alleghany St/Alleghany Rd
